Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
37,USDA Salinas,Monterey Bay,10/9/1991,1000,282,0.41, ,0.00, ,561, ,1.1, ,20.4, ,47, ,8.6, ,2.8, ,154, ,18.3, 
37,USDA Salinas,Monterey Bay,10/9/1991,1100,282,0.51, ,0.00, ,676, ,1.0, ,24.2, ,33, ,7.0, ,1.7, ,153, ,18.4, 
37,USDA Salinas,Monterey Bay,10/9/1991,1200,282,0.57, ,0.00, ,738, ,0.8, ,27.5, ,23, ,4.2, ,1.3, ,237, ,18.6, 
37,USDA Salinas,Monterey Bay,10/9/1991,1300,282,0.59, ,0.00, ,734, ,0.7, ,30.5, ,15, ,1.0, ,1.3, ,312, ,18.9, 
37,USDA Salinas,Monterey Bay,10/9/1991,1400,282,0.60, ,0.00, ,666, ,0.6, ,32.1, ,12, ,-0.4, ,2.3, ,297, ,19.3, 
37,USDA Salinas,Monterey Bay,10/9/1991,1500,282,0.52, ,0.00, ,521, ,1.3, ,26.3, ,38, ,10.9, ,5.4, ,303, ,19.7, 
37,USDA Salinas,Monterey Bay,10/9/1991,1600,282,0.37, ,0.00, ,345, ,1.2, ,24.3, ,40, ,9.7, ,5.4, ,332, ,20.1, 
37,USDA Salinas,Monterey Bay,10/9/1991,1700,282,0.20, ,0.00, ,155, ,1.3, ,22.1, ,47, ,10.3, ,5.1, ,305, ,20.3, 
37,USDA Salinas,Monterey Bay,10/9/1991,1800,282,0.04, ,0.00, ,18, ,1.4, ,17.4, ,69, ,11.7, ,3.7, ,308, ,20.4, 
37,USDA Salinas,Monterey Bay,10/9/1991,1900,282,0.00, ,0.00, ,-2, ,1.3, ,14.9, ,79, ,11.2, ,2.6, ,302, ,20.3, 
37,USDA Salinas,Monterey Bay,10/9/1991,2000,282,-0.01, ,0.00, ,-2, ,1.3, ,13.6, ,83, ,10.7, ,1.8, ,298, ,20.2, 
37,USDA Salinas,Monterey Bay,10/9/1991,2100,282,-0.01, ,0.00, ,-2, ,1.2, ,12.7, ,84, ,10.0, ,0.8, ,212, ,20.1, 
37,USDA Salinas,Monterey Bay,10/9/1991,2200,282,-0.01, ,0.00, ,-2, ,1.2, ,12.2, ,84, ,9.6, ,1.0, ,157, ,19.9, 
37,USDA Salinas,Monterey Bay,10/9/1991,2300,282,-0.01, ,0.00, ,-2, ,1.2, ,12.6, ,83, ,9.7, ,1.9, ,119, ,19.7, 
37,USDA Salinas,Monterey Bay,10/9/1991,2400,282,-0.01, ,0.00, ,-2, ,1.2, ,13.1, ,82, ,10.0, ,1.5, ,132, ,19.6, 
37,USDA Salinas,Monterey Bay,10/10/1991,0100,283,0.01, ,0.00, ,-2, ,1.2, ,13.6, ,80, ,10.2, ,2.7, ,131, ,19.4, 
37,USDA Salinas,Monterey Bay,10/10/1991,0200,283,0.00, ,0.00, ,-2, ,1.2, ,13.4, ,78, ,9.7, ,1.2, ,247, ,19.3, 
37,USDA Salinas,Monterey Bay,10/10/1991,0300,283,-0.01, ,0.00, ,-2, ,1.1, ,11.3, ,82, ,8.4, ,0.7, ,10, ,19.1, 
37,USDA Salinas,Monterey Bay,10/10/1991,0400,283,-0.01, ,0.00, ,-2, ,1.1, ,10.8, ,82, ,7.9, ,0.8, ,124, ,19.0, 
37,USDA Salinas,Monterey Bay,10/10/1991,0500,283,0.00, ,0.00, ,-1, ,1.1, ,10.7, ,82, ,7.8, ,1.1, ,145, ,18.9, 
37,USDA Salinas,Monterey Bay,10/10/1991,0600,283,0.01, ,0.00, ,-1, ,1.1, ,13.1, ,76, ,8.9, ,1.9, ,106, ,18.7, 
37,USDA Salinas,Monterey Bay,10/10/1991,0700,283,0.06, ,0.00, ,24, ,1.0, ,15.2, ,60, ,7.5, ,3.6, ,130, ,18.6, 
37,USDA Salinas,Monterey Bay,10/10/1991,0800,283,0.16, ,0.00, ,134, ,1.0, ,17.8, ,47, ,6.3, ,4.6, ,129, ,18.5, 
37,USDA Salinas,Monterey Bay,10/10/1991,0900,283,0.29, ,0.00, ,250, ,0.9, ,21.2, ,34, ,4.8, ,5.1, ,133, ,18.4, 
37,USDA Salinas,Monterey Bay,10/10/1991,1000,283,0.50, ,0.00, ,471, ,0.8, ,25.4, ,24, ,3.2, ,5.0, ,136, ,18.4, 
37,USDA Salinas,Monterey Bay,10/10/1991,1100,283,0.59, ,0.00, ,668, ,0.8, ,28.6, ,21, ,3.9, ,2.8, ,199, ,18.4, 
37,USDA Salinas,Monterey Bay,10/10/1991,1200,283,0.59, ,0.00, ,658, ,1.2, ,27.2, ,33, ,9.7, ,3.5, ,308, ,18.6, 
37,USDA Salinas,Monterey Bay,10/10/1991,1300,283,0.63, ,0.00, ,700, ,1.3, ,24.1, ,43, ,10.7, ,5.7, ,311, ,18.9, 
37,USDA Salinas,Monterey Bay,10/10/1991,1400,283,0.59, ,0.00, ,629, ,1.3, ,24.5, ,42, ,10.6, ,5.8, ,318, ,19.2, 
37,USDA Salinas,Monterey Bay,10/10/1991,1500,283,0.47, ,0.00, ,523, ,1.4, ,22.0, ,52, ,11.7, ,6.4, ,306, ,19.6, 
37,USDA Salinas,Monterey Bay,10/10/1991,1600,283,0.31, ,0.00, ,337, ,1.4, ,20.5, ,56, ,11.4, ,6.2, ,313, ,19.8, 
37,USDA Salinas,Monterey Bay,10/10/1991,1700,283,0.10, ,0.00, ,85, ,1.4, ,17.6, ,69, ,11.9, ,4.9, ,309, ,19.9, 
37,USDA Salinas,Monterey Bay,10/10/1991,1800,283,0.02, ,0.00, ,8, ,1.4, ,15.3, ,80, ,11.8, ,2.9, ,309, ,20.0, 
37,USDA Salinas,Monterey Bay,10/10/1991,1900,283,0.01, ,0.00, ,-1, ,1.4, ,14.7, ,81, ,11.6, ,2.0, ,347, ,19.9, 
37,USDA Salinas,Monterey Bay,10/10/1991,2000,283,0.01, ,0.00, ,-2, ,1.3, ,14.4, ,80, ,11.1, ,1.5, ,285, ,19.8, 
37,USDA Salinas,Monterey Bay,10/10/1991,2100,283,0.01, ,0.00, ,-2, ,1.3, ,13.9, ,81, ,10.7, ,2.3, ,291, ,19.7, 
37,USDA Salinas,Monterey Bay,10/10/1991,2200,283,0.00, ,0.00, ,-2, ,1.2, ,12.4, ,84, ,9.7, ,2.1, ,287, ,19.6, 
37,USDA Salinas,Monterey Bay,10/10/1991,2300,283,0.00, ,0.00, ,-2, ,1.2, ,12.2, ,85, ,9.7, ,2.0, ,284, ,19.4, 
37,USDA Salinas,Monterey Bay,10/10/1991,2400,283,0.01, ,0.00, ,-2, ,1.3, ,12.9, ,84, ,10.3, ,2.8, ,113, ,19.3, 
37,USDA Salinas,Monterey Bay,10/11/1991,0100,284,0.01, ,0.00, ,-2, ,1.3, ,14.6, ,78, ,10.9, ,2.7, ,280, ,19.2, 
37,USDA Salinas,Monterey Bay,10/11/1991,0200,284,0.01, ,0.00, ,-2, ,1.3, ,14.2, ,78, ,10.5, ,1.9, ,74, ,19.1, 
37,USDA Salinas,Monterey Bay,10/11/1991,0300,284,0.02, ,0.00, ,-2, ,1.2, ,14.1, ,77, ,10.0, ,2.7, ,129, ,19.0, 
37,USDA Salinas,Monterey Bay,10/11/1991,0400,284,0.02, ,0.00, ,-2, ,1.2, ,14.6, ,69, ,9.1, ,1.9, ,61, ,18.9, 
37,USDA Salinas,Monterey Bay,10/11/1991,0500,284,0.00, ,0.00, ,-2, ,1.2, ,12.9, ,80, ,9.5, ,1.4, ,319, ,18.8, 
37,USDA Salinas,Monterey Bay,10/11/1991,0600,284,0.00, ,0.00, ,-2, ,1.2, ,12.9, ,80, ,9.5, ,0.9, ,139, ,18.7, 
37,USDA Salinas,Monterey Bay,10/11/1991,0700,284,0.02, ,0.00, ,24, ,1.2, ,12.4, ,81, ,9.3, ,1.8, ,306, ,18.6, 
37,USDA Salinas,Monterey Bay,10/11/1991,0800,284,0.07, ,0.00, ,101, ,1.3, ,13.5, ,82, ,10.6, ,3.9, ,321, ,18.6, 
37,USDA Salinas,Monterey Bay,10/11/1991,0900,284,0.13, ,0.00, ,236, ,1.4, ,14.4, ,83, ,11.4, ,2.1, ,299, ,18.5, 
37,USDA Salinas,Monterey Bay,10/11/1991,1000,284,0.29, ,0.00, ,451, ,1.5, ,17.0, ,76, ,12.8, ,3.6, ,322, ,18.5, 
37,USDA Salinas,Monterey Bay,10/11/1991,1100,284,0.34, ,0.00, ,488, ,1.3, ,20.5, ,56, ,11.4, ,1.8, ,271, ,18.5, 
37,USDA Salinas,Monterey Bay,10/11/1991,1200,284,0.35, ,0.00, ,461, ,1.4, ,22.5, ,50, ,11.5, ,2.3, ,287, ,18.7, 
37,USDA Salinas,Monterey Bay,10/11/1991,1300,284,0.13, ,0.00, ,188, ,1.3, ,23.1, ,46, ,10.7, ,1.4, ,311, ,18.9, 
37,USDA Salinas,Monterey Bay,10/11/1991,1400,284,0.12, ,0.00, ,159, ,1.2, ,24.0, ,40, ,9.7, ,1.6, ,5, ,19.1, 
37,USDA Salinas,Monterey Bay,10/11/1991,1500,284,0.11, ,0.00, ,127, ,1.4, ,20.8, ,58, ,12.3, ,3.3, ,312, ,19.2, 
37,USDA Salinas,Monterey Bay,10/11/1991,1600,284,0.21, ,0.00, ,265, ,1.5, ,19.3, ,67, ,13.0, ,4.7, ,314, ,19.4, 
37,USDA Salinas,Monterey Bay,10/11/1991,1700,284,0.11, ,0.00, ,115, ,1.4, ,18.4, ,69, ,12.5, ,4.8, ,319, ,19.4, 
37,USDA Salinas,Monterey Bay,10/11/1991,1800,284,0.04, ,0.00, ,16, ,1.5, ,17.2, ,74, ,12.6, ,3.7, ,314, ,19.4, 
37,USDA Salinas,Monterey Bay,10/11/1991,1900,284,0.01, ,0.00, ,-1, ,1.4, ,15.8, ,80, ,12.4, ,3.1, ,313, ,19.4, 
37,USDA Salinas,Monterey Bay,10/11/1991,2000,284,0.00, ,0.00, ,-2, ,1.4, ,14.8, ,82, ,11.8, ,2.3, ,313, ,19.4, 
37,USDA Salinas,Monterey Bay,10/11/1991,2100,284,0.00, ,0.00, ,-2, ,1.3, ,13.6, ,83, ,10.7, ,1.0, ,3, ,19.3, 
37,USDA Salinas,Monterey Bay,10/11/1991,2200,284,0.00, ,0.00, ,-2, ,1.2, ,12.5, ,83, ,9.7, ,1.2, ,39, ,19.2, 
37,USDA Salinas,Monterey Bay,10/11/1991,2300,284,-0.01, ,0.00, ,-2, ,1.2, ,12.1, ,83, ,9.4, ,1.0, ,63, ,19.1, 
37,USDA Salinas,Monterey Bay,10/11/1991,2400,284,-0.01, ,0.00, ,-2, ,1.2, ,12.1, ,83, ,9.4, ,0.8, ,301, ,18.9, 
37,USDA Salinas,Monterey Bay,10/12/1991,0100,285,0.00, ,0.00, ,-2, ,1.2, ,12.3, ,83, ,9.5, ,0.9, ,280, ,18.8, 
37,USDA Salinas,Monterey Bay,10/12/1991,0200,285,0.00, ,0.00, ,-2, ,1.2, ,12.3, ,84, ,9.6, ,1.1, ,83, ,18.7, 
37,USDA Salinas,Monterey Bay,10/12/1991,0300,285,0.00, ,0.00, ,-2, ,1.2, ,12.5, ,83, ,9.8, ,1.7, ,138, ,18.7, 
37,USDA Salinas,Monterey Bay,10/12/1991,0400,285,0.00, ,0.00, ,-2, ,1.2, ,11.9, ,83, ,9.2, ,2.1, ,130, ,18.6, 
37,USDA Salinas,Monterey Bay,10/12/1991,0500,285,0.00, ,0.00, ,-2, ,1.1, ,11.0, ,83, ,8.2, ,1.2, ,306, ,18.5, 
37,USDA Salinas,Monterey Bay,10/12/1991,0600,285,0.00, ,0.00, ,-2, ,1.1, ,11.6, ,83, ,8.8, ,1.9, ,316, ,18.5, 
37,USDA Salinas,Monterey Bay,10/12/1991,0700,285,0.01, ,0.00, ,12, ,1.2, ,12.2, ,83, ,9.4, ,1.5, ,353, ,18.4, 
37,USDA Salinas,Monterey Bay,10/12/1991,0800,285,0.05, ,0.00, ,93, ,1.2, ,12.5, ,83, ,9.7, ,1.3, ,111, ,18.3, 
37,USDA Salinas,Monterey Bay,10/12/1991,0900,285,0.15, ,0.00, ,292, ,1.3, ,13.4, ,83, ,10.6, ,1.4, ,154, ,18.3, 
37,USDA Salinas,Monterey Bay,10/12/1991,1000,285,0.32, ,0.00, ,512, ,1.5, ,17.7, ,74, ,12.9, ,1.9, ,133, ,18.3, 
37,USDA Salinas,Monterey Bay,10/12/1991,1100,285,0.48, ,0.00, ,632, ,1.2, ,23.7, ,42, ,10.0, ,1.9, ,181, ,18.4, 
37,USDA Salinas,Monterey Bay,10/12/1991,1200,285,0.55, ,0.00, ,692, ,1.2, ,26.5, ,33, ,9.1, ,1.8, ,241, ,18.6, 
37,USDA Salinas,Monterey Bay,10/12/1991,1300,285,0.60, ,0.00, ,672, ,1.3, ,26.1, ,40, ,11.4, ,4.4, ,303, ,18.9, 
37,USDA Salinas,Monterey Bay,10/12/1991,1400,285,0.52, ,0.00, ,596, ,1.5, ,23.5, ,50, ,12.6, ,5.3, ,311, ,19.2, 
37,USDA Salinas,Monterey Bay,10/12/1991,1500,285,0.42, ,0.00, ,473, ,1.4, ,22.6, ,52, ,12.2, ,5.5, ,311, ,19.6, 
37,USDA Salinas,Monterey Bay,10/12/1991,1600,285,0.29, ,0.00, ,306, ,1.4, ,21.0, ,55, ,11.6, ,6.1, ,326, ,19.8, 
37,USDA Salinas,Monterey Bay,10/12/1991,1700,285,0.17, ,0.00, ,130, ,1.3, ,19.9, ,58, ,11.3, ,5.7, ,332, ,19.9, 
37,USDA Salinas,Monterey Bay,10/12/1991,1800,285,0.03, ,0.00, ,12, ,1.4, ,16.7, ,74, ,12.0, ,4.1, ,314, ,20.0, 
37,USDA Salinas,Monterey Bay,10/12/1991,1900,285,0.00, ,0.00, ,-1, ,1.3, ,14.3, ,82, ,11.3, ,2.9, ,303, ,19.9, 
37,USDA Salinas,Monterey Bay,10/12/1991,2000,285,-0.01, ,0.00, ,-1, ,1.3, ,13.1, ,85, ,10.6, ,1.8, ,308, ,19.8, 
37,USDA Salinas,Monterey Bay,10/12/1991,2100,285,-0.01, ,0.00, ,-2, ,1.2, ,12.4, ,85, ,10.0, ,1.5, ,324, ,19.7, 
37,USDA Salinas,Monterey Bay,10/12/1991,2200,285,-0.01, ,0.00, ,-1, ,1.2, ,12.3, ,86, ,10.0, ,1.3, ,331, ,19.6, 
37,USDA Salinas,Monterey Bay,10/12/1991,2300,285,-0.01, ,0.00, ,-2, ,1.2, ,12.0, ,86, ,9.6, ,1.4, ,339, ,19.4, 
37,USDA Salinas,Monterey Bay,10/12/1991,2400,285,-0.01, ,0.00, ,-2, ,1.2, ,11.8, ,86, ,9.5, ,1.2, ,91, ,19.3, 
37,USDA Salinas,Monterey Bay,10/13/1991,0100,286,-0.01, ,0.00, ,-2, ,1.2, ,11.4, ,85, ,9.1, ,1.9, ,138, ,19.2, 
37,USDA Salinas,Monterey Bay,10/13/1991,0200,286,-0.01, ,0.00, ,-2, ,1.1, ,11.0, ,85, ,8.6, ,1.2, ,129, ,19.1, 
37,USDA Salinas,Monterey Bay,10/13/1991,0300,286,-0.02, ,0.00, ,-2, ,1.0, ,10.0, ,85, ,7.6, ,0.7, ,337, ,19.0, 
37,USDA Salinas,Monterey Bay,10/13/1991,0400,286,-0.01, ,0.00, ,-1, ,1.0, ,10.0, ,85, ,7.6, ,1.4, ,92, ,18.9, 
37,USDA Salinas,Monterey Bay,10/13/1991,0500,286,-0.02, ,0.00, ,-1, ,1.0, ,9.5, ,85, ,7.2, ,1.0, ,302, ,18.7, 
37,USDA Salinas,Monterey Bay,10/13/1991,0600,286,-0.01, ,0.00, ,-1, ,1.0, ,9.7, ,85, ,7.4, ,1.8, ,104, ,18.6, 
37,USDA Salinas,Monterey Bay,10/13/1991,0700,286,0.01, ,0.00, ,36, ,1.1, ,11.5, ,81, ,8.4, ,1.5, ,118, ,18.5, 
37,USDA Salinas,Monterey Bay,10/13/1991,0800,286,0.09, ,0.00, ,187, ,1.2, ,12.0, ,82, ,9.1, ,2.2, ,318, ,18.4, 
37,USDA Salinas,Monterey Bay,10/13/1991,0900,286,0.20, ,0.00, ,364, ,1.3, ,14.9, ,75, ,10.5, ,1.6, ,294, ,18.3, 
37,USDA Salinas,Monterey Bay,10/13/1991,1000,286,0.33, ,0.00, ,521, ,1.3, ,17.3, ,64, ,10.5, ,2.0, ,297, ,18.2, 
37,USDA Salinas,Monterey Bay,10/13/1991,1100,286,0.45, ,0.00, ,635, ,1.2, ,20.2, ,53, ,10.2, ,2.2, ,301, ,18.3, 
37,USDA Salinas,Monterey Bay,10/13/1991,1200,286,0.55, ,0.00, ,687, ,1.2, ,23.4, ,41, ,9.5, ,3.3, ,304, ,18.5, 
37,USDA Salinas,Monterey Bay,10/13/1991,1300,286,0.59, ,0.00, ,679, ,1.4, ,23.7, ,46, ,11.4, ,5.1, ,311, ,18.8, 
37,USDA Salinas,Monterey Bay,10/13/1991,1400,286,0.51, ,0.00, ,606, ,1.4, ,21.7, ,55, ,12.2, ,5.8, ,303, ,19.1, 
37,USDA Salinas,Monterey Bay,10/13/1991,1500,286,0.39, ,0.00, ,480, ,1.5, ,20.4, ,61, ,12.7, ,5.8, ,305, ,19.4, 
37,USDA Salinas,Monterey Bay,10/13/1991,1600,286,0.24, ,0.00, ,311, ,1.5, ,18.9, ,70, ,13.2, ,5.8, ,305, ,19.6, 
37,USDA Salinas,Monterey Bay,10/13/1991,1700,286,0.10, ,0.00, ,133, ,1.5, ,16.6, ,79, ,13.0, ,5.2, ,305, ,19.7, 
37,USDA Salinas,Monterey Bay,10/13/1991,1800,286,0.01, ,0.00, ,11, ,1.4, ,14.7, ,83, ,12.0, ,3.9, ,307, ,19.8, 
37,USDA Salinas,Monterey Bay,10/13/1991,1900,286,0.00, ,0.00, ,-2, ,1.3, ,13.7, ,85, ,11.2, ,3.1, ,314, ,19.7, 
37,USDA Salinas,Monterey Bay,10/13/1991,2000,286,0.00, ,0.00, ,-2, ,1.3, ,13.3, ,85, ,10.9, ,2.8, ,313, ,19.6, 
37,USDA Salinas,Monterey Bay,10/13/1991,2100,286,0.00, ,0.00, ,-2, ,1.3, ,12.7, ,85, ,10.4, ,2.6, ,312, ,19.5, 
37,USDA Salinas,Monterey Bay,10/13/1991,2200,286,-0.01, ,0.00, ,-2, ,1.2, ,12.4, ,86, ,10.1, ,1.7, ,301, ,19.4, 
37,USDA Salinas,Monterey Bay,10/13/1991,2300,286,-0.01, ,0.00, ,-2, ,1.2, ,12.1, ,85, ,9.7, ,1.0, ,6, ,19.3, 
37,USDA Salinas,Monterey Bay,10/13/1991,2400,286,-0.01, ,0.00, ,-2, ,1.2, ,12.0, ,85, ,9.6, ,1.8, ,117, ,19.2, 
37,USDA Salinas,Monterey Bay,10/14/1991,0100,287,-0.01, ,0.00, ,-2, ,1.2, ,12.0, ,85, ,9.6, ,2.7, ,141, ,19.1, 
37,USDA Salinas,Monterey Bay,10/14/1991,0200,287,-0.01, ,0.00, ,-2, ,1.2, ,11.8, ,85, ,9.5, ,2.9, ,134, ,19.0, 
37,USDA Salinas,Monterey Bay,10/14/1991,0300,287,-0.01, ,0.00, ,-2, ,1.2, ,11.5, ,86, ,9.1, ,2.8, ,137, ,18.9, 
37,USDA Salinas,Monterey Bay,10/14/1991,0400,287,-0.01, ,0.00, ,-2, ,1.2, ,11.4, ,86, ,9.1, ,3.3, ,123, ,18.8, 
37,USDA Salinas,Monterey Bay,10/14/1991,0500,287,-0.01, ,0.00, ,-3, ,1.2, ,11.8, ,85, ,9.4, ,3.2, ,127, ,18.7, 
37,USDA Salinas,Monterey Bay,10/14/1991,0600,287,0.00, ,0.00, ,-2, ,1.2, ,12.4, ,83, ,9.7, ,3.8, ,131, ,18.6, 
37,USDA Salinas,Monterey Bay,10/14/1991,0700,287,0.02, ,0.00, ,33, ,1.2, ,12.4, ,82, ,9.4, ,3.2, ,124, ,18.5, 
37,USDA Salinas,Monterey Bay,10/14/1991,0800,287,0.12, ,0.00, ,185, ,1.2, ,15.1, ,72, ,10.0, ,4.2, ,140, ,18.4, 
37,USDA Salinas,Monterey Bay,10/14/1991,0900,287,0.29, ,0.00, ,365, ,1.2, ,19.0, ,55, ,9.7, ,4.7, ,131, ,18.3, 
37,USDA Salinas,Monterey Bay,10/14/1991,1000,287,0.44, ,0.00, ,525, ,1.2, ,22.7, ,42, ,9.2, ,4.0, ,151, ,18.3, 
37,USDA Salinas,Monterey Bay,10/14/1991,1100,287,0.51, ,0.00, ,638, ,1.1, ,25.3, ,35, ,8.8, ,2.5, ,207, ,18.3, 
37,USDA Salinas,Monterey Bay,10/14/1991,1200,287,0.60, ,0.00, ,691, ,1.3, ,25.9, ,38, ,10.3, ,3.9, ,303, ,18.5, 
37,USDA Salinas,Monterey Bay,10/14/1991,1300,287,0.60, ,0.00, ,677, ,1.3, ,23.9, ,45, ,11.2, ,5.4, ,312, ,18.8, 
37,USDA Salinas,Monterey Bay,10/14/1991,1400,287,0.55, ,0.00, ,605, ,1.3, ,22.8, ,47, ,10.9, ,6.2, ,314, ,19.2, 
37,USDA Salinas,Monterey Bay,10/14/1991,1500,287,0.46, ,0.00, ,482, ,1.2, ,22.5, ,44, ,9.5, ,6.2, ,323, ,19.4, 
37,USDA Salinas,Monterey Bay,10/14/1991,1600,287,0.33, ,0.00, ,316, ,1.2, ,21.9, ,44, ,9.1, ,5.8, ,318, ,19.6, 
37,USDA Salinas,Monterey Bay,10/14/1991,1700,287,0.18, ,0.00, ,135, ,1.2, ,20.6, ,48, ,9.3, ,5.3, ,324, ,19.7, 
37,USDA Salinas,Monterey Bay,10/14/1991,1800,287,0.07, ,0.00, ,10, ,1.2, ,18.9, ,54, ,9.3, ,3.7, ,325, ,19.8, 
37,USDA Salinas,Monterey Bay,10/14/1991,1900,287,0.03, ,0.00, ,-1, ,1.2, ,17.5, ,59, ,9.3, ,1.8, ,305, ,19.7, 
37,USDA Salinas,Monterey Bay,10/14/1991,2000,287,0.00, ,0.00, ,-1, ,1.3, ,14.2, ,78, ,10.4, ,1.3, ,239, ,19.6, 
37,USDA Salinas,Monterey Bay,10/14/1991,2100,287,-0.01, ,0.00, ,-2, ,1.2, ,12.6, ,85, ,10.2, ,1.6, ,302, ,19.5, 
37,USDA Salinas,Monterey Bay,10/14/1991,2200,287,-0.01, ,0.00, ,-2, ,1.2, ,11.8, ,86, ,9.5, ,1.0, ,50, ,19.4, 
37,USDA Salinas,Monterey Bay,10/14/1991,2300,287,-0.01, ,0.00, ,-2, ,1.1, ,10.9, ,86, ,8.7, ,1.0, ,122, ,19.2, 
37,USDA Salinas,Monterey Bay,10/14/1991,2400,287,-0.01, ,0.00, ,-2, ,1.1, ,10.6, ,86, ,8.3, ,1.2, ,87, ,19.0, 
37,USDA Salinas,Monterey Bay,10/15/1991,0100,288,-0.02, ,0.00, ,-2, ,1.1, ,10.4, ,86, ,8.1, ,0.9, ,11, ,18.9, 
37,USDA Salinas,Monterey Bay,10/15/1991,0200,288,-0.02, ,0.00, ,-2, ,1.0, ,9.6, ,86, ,7.4, ,0.9, ,309, ,18.7, 
37,USDA Salinas,Monterey Bay,10/15/1991,0300,288,-0.02, ,0.00, ,-2, ,1.0, ,9.1, ,86, ,6.9, ,0.5, ,97, ,18.6, 
37,USDA Salinas,Monterey Bay,10/15/1991,0400,288,-0.02, ,0.00, ,-2, ,1.0, ,8.8, ,86, ,6.6, ,0.5, ,138, ,18.4, 
37,USDA Salinas,Monterey Bay,10/15/1991,0500,288,-0.02, ,0.00, ,-2, ,0.9, ,8.3, ,87, ,6.2, ,0.8, ,136, ,18.3, 
37,USDA Salinas,Monterey Bay,10/15/1991,0600,288,-0.01, ,0.00, ,-2, ,1.0, ,9.3, ,86, ,7.1, ,2.1, ,113, ,18.1, 
37,USDA Salinas,Monterey Bay,10/15/1991,0700,288,0.02, ,0.00, ,35, ,1.0, ,11.8, ,76, ,7.6, ,1.8, ,121, ,18.0, 
37,USDA Salinas,Monterey Bay,10/15/1991,0800,288,0.10, ,0.00, ,184, ,1.1, ,14.0, ,68, ,8.3, ,2.1, ,140, ,17.9, 
37,USDA Salinas,Monterey Bay,10/15/1991,0900,288,0.25, ,0.00, ,362, ,1.1, ,18.7, ,50, ,8.1, ,2.5, ,142, ,17.8, 
37,USDA Salinas,Monterey Bay,10/15/1991,1000,288,0.40, ,0.00, ,520, ,1.0, ,22.7, ,35, ,6.5, ,2.3, ,148, ,17.8, 
37,USDA Salinas,Monterey Bay,10/15/1991,1100,288,0.52, ,0.00, ,625, ,1.1, ,23.8, ,37, ,8.1, ,3.3, ,283, ,17.9, 
37,USDA Salinas,Monterey Bay,10/15/1991,1200,288,0.56, ,0.00, ,676, ,1.3, ,22.0, ,50, ,11.0, ,5.2, ,303, ,18.1, 
37,USDA Salinas,Monterey Bay,10/15/1991,1300,288,0.55, ,0.00, ,669, ,1.4, ,21.6, ,54, ,11.8, ,5.7, ,309, ,18.4, 
37,USDA Salinas,Monterey Bay,10/15/1991,1400,288,0.51, ,0.00, ,600, ,1.4, ,21.6, ,54, ,11.9, ,5.9, ,311, ,18.7, 
37,USDA Salinas,Monterey Bay,10/15/1991,1500,288,0.40, ,0.00, ,472, ,1.4, ,21.6, ,55, ,12.3, ,5.4, ,312, ,19.0, 
37,USDA Salinas,Monterey Bay,10/15/1991,1600,288,0.26, ,0.00, ,303, ,1.5, ,20.5, ,61, ,12.7, ,5.5, ,316, ,19.2, 
37,USDA Salinas,Monterey Bay,10/15/1991,1700,288,0.11, ,0.00, ,127, ,1.5, ,16.8, ,76, ,12.6, ,6.1, ,309, ,19.4, 
37,USDA Salinas,Monterey Bay,10/15/1991,1800,288,0.01, ,0.00, ,7, ,1.4, ,13.9, ,86, ,11.5, ,4.8, ,313, ,19.4, 
37,USDA Salinas,Monterey Bay,10/15/1991,1900,288,0.00, ,0.00, ,-2, ,1.3, ,13.2, ,87, ,11.0, ,3.6, ,314, ,19.4, 
37,USDA Salinas,Monterey Bay,10/15/1991,2000,288,-0.01, ,0.00, ,-2, ,1.3, ,12.8, ,87, ,10.6, ,2.6, ,332, ,19.3, 
37,USDA Salinas,Monterey Bay,10/15/1991,2100,288,-0.01, ,0.00, ,-1, ,1.3, ,12.5, ,87, ,10.3, ,2.4, ,328, ,19.2, 
37,USDA Salinas,Monterey Bay,10/15/1991,2200,288,-0.01, ,0.00, ,-2, ,1.2, ,12.3, ,86, ,10.1, ,2.2, ,319, ,19.1, 
37,USDA Salinas,Monterey Bay,10/15/1991,2300,288,-0.01, ,0.00, ,-2, ,1.2, ,12.2, ,86, ,10.0, ,2.1, ,329, ,19.0, 
37,USDA Salinas,Monterey Bay,10/15/1991,2400,288,-0.01, ,0.00, ,-2, ,1.2, ,12.1, ,86, ,9.8, ,2.2, ,328, ,18.9, 
37,USDA Salinas,Monterey Bay,10/16/1991,0100,289,0.01, ,0.00, ,-2, ,1.2, ,12.1, ,86, ,9.8, ,2.4, ,316, ,18.8, 
37,USDA Salinas,Monterey Bay,10/16/1991,0200,289,0.01, ,0.00, ,-2, ,1.2, ,11.9, ,86, ,9.6, ,2.5, ,307, ,18.8, 
37,USDA Salinas,Monterey Bay,10/16/1991,0300,289,0.00, ,0.00, ,-2, ,1.2, ,11.7, ,86, ,9.4, ,1.8, ,292, ,18.7, 
37,USDA Salinas,Monterey Bay,10/16/1991,0400,289,0.00, ,0.00, ,-2, ,1.2, ,11.7, ,86, ,9.4, ,1.5, ,319, ,18.6, 
